,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,VehId,Vehicle Type,Vehicle Class,Engine Configuration & Displacement,Transmission,Drive Wheels,Generalized_Weight,EngineType,DayNum,Trip,Timestamp(ms),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW],Air Conditioning Power[Watts],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Short Term Fuel Trim Bank 1[%],Short Term Fuel Trim Bank 2[%],Long Term Fuel Trim Bank 1[%],Long Term Fuel Trim Bank 2[%],Acceleration[mph/s]
97,97,97,97,97,97,97,2956,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,42700,42.2923819444,-83.7807069444,64.0,2.78999996185,1234.0,11.372549057,,,,,,,,,0.0,,-3.125,,0.0
98,98,98,98,98,98,98,2957,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,43000,42.2923819444,-83.7807069444,61.0,2.78999996185,1234.0,11.372549057,,,,,,,,,0.0,,-3.125,,-6.21371
99,99,99,99,99,99,99,2958,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,44000,42.2923819444,-83.7807069444,58.0,2.78999996185,1234.0,11.372549057,,,,,,,,,0.0,,-3.125,,-1.864113
100,100,100,100,100,100,100,2959,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,44500,42.2923819444,-83.7807069444,58.0,2.78999996185,1234.0,11.372549057,,,,,,,,,0.0,,-3.125,,0.0
101,101,101,101,101,101,101,2960,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,44600,42.2923819444,-83.7807069444,58.0,2.78999996185,1130.0,11.372549057,,,,,,,,,0.0,,-3.125,,0.0
102,102,102,102,102,102,102,2961,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,44700,42.2923819444,-83.7807069444,58.0,2.73000001907,1130.0,11.372549057,,,,,,,,,0.0,,-3.125,,0.0
103,103,103,103,103,103,103,2962,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,45000,42.2928286111,-83.7807266667,55.0,2.73000001907,1130.0,11.372549057,,,,,,,,,0.0,,-3.125,,-6.21371
104,104,104,104,104,104,104,2963,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,45400,42.2928286111,-83.7807266667,55.0,2.73000001907,1130.0,13.333333969100002,,,,,,,,,0.0,,-3.125,,0.0
105,105,105,105,105,105,105,2964,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,46100,42.2928286111,-83.7807266667,53.0,2.73000001907,1130.0,13.333333969100002,,,,,,,,,0.0,,-3.125,,-1.7753457142857143
106,106,106,106,106,106,106,2965,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,46600,42.2928286111,-83.7807266667,53.0,2.73000001907,1032.0,13.333333969100002,,,,,,,,,0.0,,-3.125,,0.0
107,107,107,107,107,107,107,2966,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,46700,42.2928286111,-83.7807266667,53.0,2.64999985695,1032.0,13.333333969100002,,,,,,,,,0.0,,-3.125,,0.0
108,108,108,108,108,108,108,2967,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,47100,42.2928286111,-83.7807266667,51.0,2.64999985695,1032.0,13.333333969100002,,,,,,,,,0.0,,-3.125,,-3.106855
109,109,109,109,109,109,109,2968,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,48000,42.293223611100004,-83.7807372222,51.0,2.64999985695,1032.0,13.333333969100002,,,,,,,,,0.0,,-3.125,,0.0
110,110,110,110,110,110,110,2969,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,48200,42.293223611100004,-83.7807372222,48.0,2.64999985695,1032.0,13.333333969100002,,,,,,,,,0.0,,-3.125,,-9.320565
111,111,111,111,111,111,111,2970,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,48600,42.293223611100004,-83.7807372222,48.0,2.64999985695,1298.0,13.333333969100002,,,,,,,,,0.0,,-3.125,,0.0
112,112,112,112,112,112,112,2971,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,48700,42.293223611100004,-83.7807372222,48.0,2.73000001907,1298.0,13.333333969100002,,,,,,,,,0.0,,-3.125,,0.0
113,113,113,113,113,113,113,2972,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,49200,42.293223611100004,-83.7807372222,47.0,2.73000001907,1298.0,13.333333969100002,,,,,,,,,0.0,,-3.125,,-1.242742
114,114,114,114,114,114,114,2973,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,50200,42.293223611100004,-83.7807372222,44.0,2.73000001907,1298.0,13.333333969100002,,,,,,,,,0.0,,-3.125,,-1.864113
115,115,115,115,115,115,115,2974,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,50400,42.293223611100004,-83.7807372222,44.0,2.73000001907,1298.0,12.5490198135,,,,,,,,,0.0,,-3.125,,0.0
116,116,116,116,116,116,116,2975,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,50600,42.293223611100004,-83.7807372222,44.0,2.73000001907,1169.0,12.5490198135,,,,,,,,,0.0,,-3.125,,0.0
117,117,117,117,117,117,117,2976,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,50700,42.293223611100004,-83.7807372222,44.0,2.75999999046,1169.0,12.5490198135,,,,,,,,,0.0,,-3.125,,0.0
118,118,118,118,118,118,118,2977,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,51000,42.2935711111,-83.7807488889,44.0,2.75999999046,1169.0,12.5490198135,,,,,,,,,0.0,,-3.125,,0.0
119,119,119,119,119,119,119,2978,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,51300,42.2935711111,-83.7807488889,42.0,2.75999999046,1169.0,12.5490198135,,,,,,,,,0.0,,-3.125,,-4.142473333333333
120,120,120,120,120,120,120,2979,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,52300,42.2935711111,-83.7807488889,39.0,2.75999999046,1169.0,12.5490198135,,,,,,,,,0.0,,-3.125,,-1.864113
121,121,121,121,121,121,121,2980,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,52600,42.2935711111,-83.7807488889,39.0,2.75999999046,1104.0,12.5490198135,,,,,,,,,0.0,,-3.125,,0.0
122,122,122,122,122,122,122,2981,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,52700,42.2935711111,-83.7807488889,39.0,2.70000004768,1104.0,12.5490198135,,,,,,,,,0.0,,-3.125,,0.0
123,123,123,123,123,123,123,2982,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,53400,42.2935711111,-83.7807488889,37.0,2.70000004768,1104.0,12.5490198135,,,,,,,,,0.0,,-3.125,,-1.7753457142857143
124,124,124,124,124,124,124,2983,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,54000,42.2938630556,-83.78075722220001,37.0,2.70000004768,1104.0,12.5490198135,,,,,,,,,0.0,,-3.125,,0.0
125,125,125,125,125,125,125,2984,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,54400,42.2938630556,-83.78075722220001,33.0,2.70000004768,1104.0,12.5490198135,,,,,,,,,0.0,,-3.125,,-6.21371
126,126,126,126,126,126,126,2985,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,54600,42.2938630556,-83.78075722220001,33.0,2.70000004768,1354.0,12.5490198135,,,,,,,,,0.0,,-3.125,,0.0
127,127,127,127,127,127,127,2986,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,54700,42.2938630556,-83.78075722220001,33.0,2.73000001907,1354.0,12.5490198135,,,,,,,,,0.0,,-3.125,,0.0
128,128,128,128,128,128,128,2987,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,55400,42.2938630556,-83.78075722220001,31.0,2.73000001907,1354.0,12.5490198135,,,,,,,,,0.0,,-3.125,,-1.7753457142857143
129,129,129,129,129,129,129,2988,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,56500,42.2938630556,-83.78075722220001,29.0,2.73000001907,1354.0,12.5490198135,,,,,,,,,0.0,,-3.125,,-1.1297654545454545
130,130,130,130,130,130,130,2989,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,56600,42.2938630556,-83.78075722220001,29.0,2.73000001907,1154.0,12.5490198135,,,,,,,,,0.0,,-3.125,,0.0
131,131,131,131,131,131,131,2990,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,56700,42.2938630556,-83.78075722220001,29.0,2.78999996185,1154.0,12.5490198135,,,,,,,,,0.0,,-3.125,,0.0
132,132,132,132,132,132,132,2991,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,57000,42.2940966667,-83.7807652778,29.0,2.78999996185,1154.0,12.5490198135,,,,,,,,,0.0,,-3.125,,0.0
133,133,133,133,133,133,133,2992,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,57500,42.2940966667,-83.7807652778,27.0,2.78999996185,1154.0,12.5490198135,,,,,,,,,0.0,,-3.125,,-2.485484
134,134,134,134,134,134,134,2993,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,58600,42.2940966667,-83.7807652778,24.0,2.78999996185,902.0,12.5490198135,,,,,,,,,0.0,,-3.125,,-1.694648181818182
135,135,135,135,135,135,135,2994,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,58700,42.2940966667,-83.7807652778,24.0,3.24000000954,902.0,12.5490198135,,,,,,,,,0.0,,-3.125,,0.0
136,136,136,136,136,136,136,2995,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,59600,42.2940966667,-83.7807652778,21.0,3.24000000954,902.0,12.5490198135,,,,,,,,,0.0,,-3.125,,-2.0712366666666666
137,137,137,137,137,137,137,2996,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,59900,42.2942741667,-83.7807741667,21.0,3.24000000954,902.0,12.5490198135,,,,,,,,,0.0,,-3.125,,0.0
138,138,138,138,138,138,138,2997,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,60500,42.2942741667,-83.7807741667,21.0,3.24000000954,902.0,22.3529415131,,,,,,,,,0.0,,-3.125,,0.0
139,139,139,139,139,139,139,2998,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,60600,42.2942741667,-83.7807741667,18.0,3.24000000954,790.0,22.3529415131,,,,,,,,,0.0,,-3.125,,-18.64113
140,140,140,140,140,140,140,2999,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,60700,42.2942741667,-83.7807741667,18.0,3.21000003815,790.0,22.3529415131,,,,,,,,,0.0,,-3.125,,0.0
141,141,141,141,141,141,141,3000,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,61700,42.2942741667,-83.7807741667,15.0,3.21000003815,790.0,22.3529415131,,,,,,,,,0.0,,-3.125,,-1.864113
142,142,142,142,142,142,142,3001,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,62600,42.2942741667,-83.7807741667,15.0,3.21000003815,732.0,22.3529415131,,,,,,,,,0.0,,-3.125,,0.0
143,143,143,143,143,143,143,3002,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,62700,42.2942741667,-83.7807741667,11.0,3.05999994278,732.0,22.3529415131,,,,,,,,,0.0,,-3.125,,-24.85484
144,144,144,144,144,144,144,3003,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,63800,42.2942741667,-83.7807741667,7.0,3.05999994278,732.0,22.3529415131,,,,,,,,,0.0,,-3.125,,-2.259530909090909
145,145,145,145,145,145,145,3004,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,63900,42.2943997222,-83.78078361109999,7.0,3.05999994278,732.0,22.3529415131,,,,,,,,,0.0,,-3.125,,0.0
146,146,146,146,146,146,146,3005,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,64600,42.2943997222,-83.78078361109999,7.0,3.05999994278,722.0,22.3529415131,,,,,,,,,0.0,,-3.125,,0.0
147,147,147,147,147,147,147,3006,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,64700,42.2943997222,-83.78078361109999,7.0,3.16999983788,722.0,22.3529415131,,,,,,,,,0.0,,-3.125,,0.0
148,148,148,148,148,148,148,3007,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,64800,42.2943997222,-83.78078361109999,4.0,3.16999983788,722.0,22.3529415131,,,,,,,,,0.0,,-3.125,,-18.64113
149,149,149,149,149,149,149,3008,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,65500,42.2943997222,-83.78078361109999,4.0,3.16999983788,722.0,23.529411315900003,,,,,,,,,0.0,,-3.125,,0.0
150,150,150,150,150,150,150,3009,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,65800,42.2943997222,-83.78078361109999,1.0,3.16999983788,722.0,23.529411315900003,,,,,,,,,-3.90625,,-3.125,,-6.21371
151,151,151,151,151,151,151,3010,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,66700,42.2943997222,-83.78078361109999,0.0,3.16999983788,732.0,23.529411315900003,,,,,,,,,-3.90625,,-3.125,,-0.6904122222222222
152,152,152,152,152,152,152,3011,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,66800,42.2943997222,-83.78078361109999,0.0,3.27999997139,732.0,23.529411315900003,,,,,,,,,-3.90625,,-3.125,,0.0
153,153,153,153,153,153,153,3012,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,66900,42.2943997222,-83.78078361109999,0.0,3.27999997139,732.0,23.921569824200002,,,,,,,,,-3.90625,,-3.125,,0.0
154,154,154,154,154,154,154,3013,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,68800,42.2943997222,-83.78078361109999,0.0,3.27999997139,735.0,23.921569824200002,,,,,,,,,-3.90625,,-3.125,,0.0
155,155,155,155,155,155,155,3014,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,71800,42.2943997222,-83.78078361109999,0.0,2.78999996185,735.0,23.921569824200002,,,,,,,,,-3.90625,,-3.125,,0.0
156,156,156,156,156,156,156,3015,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,71900,42.2943997222,-83.78078361109999,0.0,2.78999996185,735.0,22.3529415131,,,,,,,,,-3.90625,,-3.125,,0.0
157,157,157,157,157,157,157,3016,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,72800,42.2943997222,-83.78078361109999,0.0,2.78999996185,728.0,22.3529415131,,,,,,,,,-3.90625,,-3.125,,0.0
158,158,158,158,158,158,158,3017,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,74800,42.2943997222,-83.78078361109999,0.0,2.78999996185,725.0,22.3529415131,,,,,,,,,-3.90625,,-3.125,,0.0
159,159,159,159,159,159,159,3018,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,76800,42.2943997222,-83.78078361109999,0.0,2.81999993324,728.0,22.3529415131,,,,,,,,,-3.90625,,-3.125,,0.0
160,160,160,160,160,160,160,3019,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,76900,42.2943997222,-83.78078361109999,0.0,2.81999993324,728.0,21.568628311199998,,,,,,,,,-3.90625,,-3.125,,0.0
161,161,161,161,161,161,161,3020,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,77200,42.2943997222,-83.78078361109999,0.0,2.81999993324,728.0,21.568628311199998,,,,,,,,,-4.6875,,-3.125,,0.0
162,162,162,162,162,162,162,3021,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,78800,42.2943997222,-83.78078361109999,0.0,2.81999993324,720.0,21.568628311199998,,,,,,,,,-4.6875,,-3.125,,0.0
163,163,163,163,163,163,163,3022,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,80800,42.2943997222,-83.78078361109999,0.0,2.81999993324,715.0,21.568628311199998,,,,,,,,,-4.6875,,-3.125,,0.0
164,164,164,164,164,164,164,3023,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,81900,42.2943997222,-83.78078361109999,0.0,2.75999999046,715.0,21.568628311199998,,,,,,,,,-4.6875,,-3.125,,0.0
165,165,165,165,165,165,165,3024,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,82000,42.2943997222,-83.78078361109999,0.0,2.75999999046,715.0,21.1764717102,,,,,,,,,-4.6875,,-3.125,,0.0
166,166,166,166,166,166,166,3025,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,82800,42.2943997222,-83.78078361109999,0.0,2.75999999046,718.0,21.1764717102,,,,,,,,,-4.6875,,-3.125,,0.0
167,167,167,167,167,167,167,3026,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,84800,42.2943997222,-83.78078361109999,0.0,2.75999999046,710.0,21.1764717102,,,,,,,,,-4.6875,,-3.125,,0.0
168,168,168,168,168,168,168,3027,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,86800,42.2943997222,-83.78078361109999,0.0,2.75999999046,716.0,21.1764717102,,,,,,,,,-4.6875,,-3.125,,0.0
169,169,169,169,169,169,169,3028,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,86900,42.2943997222,-83.78078361109999,0.0,2.58999991417,716.0,21.1764717102,,,,,,,,,-4.6875,,-3.125,,0.0
170,170,170,170,170,170,170,3029,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,88800,42.2943997222,-83.78078361109999,0.0,2.58999991417,715.0,21.1764717102,,,,,,,,,-4.6875,,-3.125,,0.0
171,171,171,171,171,171,171,3030,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,92000,42.2943997222,-83.78078361109999,0.0,2.78999996185,715.0,21.1764717102,,,,,,,,,-4.6875,,-3.125,,0.0
172,172,172,172,172,172,172,3031,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,92800,42.2943997222,-83.78078361109999,0.0,2.78999996185,710.0,21.1764717102,,,,,,,,,-4.6875,,-3.125,,0.0
173,173,173,173,173,173,173,3032,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,94000,42.2944258333,-83.7807761111,0.0,2.78999996185,710.0,21.1764717102,,,,,,,,,-4.6875,,-3.125,,0.0
174,174,174,174,174,174,174,3033,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,94800,42.2944258333,-83.7807761111,0.0,2.78999996185,708.0,21.1764717102,,,,,,,,,-4.6875,,-3.125,,0.0
175,175,175,175,175,175,175,3034,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,96800,42.2944258333,-83.7807761111,0.0,2.78999996185,711.0,21.1764717102,,,,,,,,,-4.6875,,-3.125,,0.0
176,176,176,176,176,176,176,3035,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,97000,42.2944258333,-83.7807761111,0.0,2.81999993324,711.0,21.1764717102,,,,,,,,,-4.6875,,-3.125,,0.0
177,177,177,177,177,177,177,3036,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,98800,42.2944258333,-83.7807761111,0.0,2.81999993324,716.0,21.1764717102,,,,,,,,,-4.6875,,-3.125,,0.0
178,178,178,178,178,178,178,3037,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,100800,42.2944258333,-83.7807761111,0.0,2.81999993324,717.0,21.1764717102,,,,,,,,,-4.6875,,-3.125,,0.0
179,179,179,179,179,179,179,3038,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,102000,42.2944258333,-83.7807761111,0.0,2.58999991417,717.0,21.1764717102,,,,,,,,,-4.6875,,-3.125,,0.0
180,180,180,180,180,180,180,3039,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,102800,42.2944258333,-83.7807761111,0.0,2.58999991417,714.0,21.1764717102,,,,,,,,,-4.6875,,-3.125,,0.0
181,181,181,181,181,181,181,3040,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,102900,42.2944377778,-83.7807866667,0.0,2.58999991417,714.0,21.1764717102,,,,,,,,,-4.6875,,-3.125,,0.0
182,182,182,182,182,182,182,3041,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,103700,42.2944377778,-83.7807866667,7.0,2.58999991417,714.0,21.1764717102,,,,,,,,,-4.6875,,-3.125,,5.43699625
183,183,183,183,183,183,183,3042,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,103800,42.2944377778,-83.7807866667,7.0,2.58999991417,1988.0,21.1764717102,,,,,,,,,-4.6875,,-3.125,,0.0
184,184,184,184,184,184,184,3043,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,103900,42.2944377778,-83.7807866667,7.0,17.5699996948,1988.0,21.1764717102,,,,,,,,,-4.6875,,-3.125,,0.0
185,185,185,185,185,185,185,3044,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,104000,42.2944377778,-83.7807866667,7.0,17.5699996948,1988.0,50.1960792542,,,,,,,,,-4.6875,,-3.125,,0.0
186,186,186,186,186,186,186,3045,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,104500,42.2944377778,-83.7807866667,7.0,17.5699996948,1988.0,50.1960792542,,,,,,,,,1.5625,,-3.125,,0.0
187,187,187,187,187,187,187,3046,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,104800,42.2944377778,-83.7807866667,7.0,17.5699996948,1988.0,50.1960792542,,,,,,,,,1.5625,,-3.90625,,0.0
188,188,188,188,188,188,188,3047,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,105800,42.2944377778,-83.7807866667,17.0,17.5699996948,2306.0,50.1960792542,,,,,,,,,1.5625,,-3.90625,,6.21371
189,189,189,189,189,189,189,3048,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,105900,42.2945172222,-83.7807925,17.0,21.1499996185,2306.0,50.1960792542,,,,,,,,,1.5625,,-3.90625,,0.0
190,190,190,190,190,190,190,3049,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,106800,42.2945172222,-83.7807925,22.0,21.1499996185,2306.0,50.1960792542,,,,,,,,,1.5625,,-3.90625,,3.452061111111111
191,191,191,191,191,191,191,3050,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,107800,42.2945172222,-83.7807925,27.0,21.1499996185,2395.0,50.1960792542,,,,,,,,,1.5625,,-3.90625,,3.106855
192,192,192,192,192,192,192,3051,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,107900,42.2945172222,-83.7807925,27.0,26.7699985504,2395.0,50.1960792542,,,,,,,,,1.5625,,-3.90625,,0.0
193,193,193,193,193,193,193,3052,123,ICE,NO DATA,4-FI 1.8L,5-SP AUTOMATIC,NO DATA,2500,,218.00017607400002,2265,108900,42.2945172222,-83.7807925,33.0,26.7699985504,2395.0,50.1960792542,,,,,,,,,1.5625,,-3.90625,,3.728226
